"Path","Name","Modified","Size","LineCount","Sha1","First5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v27.pine","smc_layer1_candidate_v27.pine","2026-04-05 23:01:19","26041","505","6A08BB5852EA46E704F18AA5B06548E2DB783A99","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v28.pine","smc_layer1_candidate_v28.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v29.pine","smc_layer1_candidate_v29.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v3.pine","smc_layer1_candidate_v3.pine","2026-04-04 23:49:55","1210","47","6242D4ED937990617D43F77BAA935C4CF878A361","//@version=6 || indicator(""SMC Layer 1 - Candidate v3 (REAL LAST ONLY)"", overlay=true, max_labels_count=50) ||  || //==================================================== || // Layer 1 only"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v3__dup2.pine","smc_layer1_candidate_v3__dup2.pine","2026-04-04 23:49:55","1210","47","6242D4ED937990617D43F77BAA935C4CF878A361","//@version=6 || indicator(""SMC Layer 1 - Candidate v3 (REAL LAST ONLY)"", overlay=true, max_labels_count=50) ||  || //==================================================== || // Layer 1 only"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v30.pine","smc_layer1_candidate_v30.pine","2026-04-05 23:11:36","26694","521","B13BB87A8988A67EB5A5EE8054AB2B6F174DADC4","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v31.pine","smc_layer1_candidate_v31.pine","2026-04-05 23:28:07","16668","379","3936D262CC1D19FC4AD98CDE50E85ECAF5285ABB","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v32.pine","smc_layer1_candidate_v32.pine","2026-04-05 23:30:58","17527","404","24D68AE885B8033B5721003EC8E6A9FAEACF686E","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v33.pine","smc_layer1_candidate_v33.pine","2026-04-08 10:49:47","19182","438","1C906A29A2D64B3C4BBE635FB79487EB21F54C6A","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v34.pine","smc_layer1_candidate_v34.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v35.pine","smc_layer1_candidate_v35.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v36.pine","smc_layer1_candidate_v36.pine","2026-04-08 16:30:16","25526","573","7527D3CC9153E21F116322F2D6D333A7C8E8AA1C","//@version=6 || indicator(""SMC Layer 1 - Candidate current"", overlay=true, max_labels_count=100, max_lines_count=50) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v4.pine","smc_layer1_candidate_v4.pine","2026-04-04 23:59:03","2098","67","25529BC37B09C000A9EA2903C6F13596002EB17A","//@version=6 || indicator(""SMC Layer 1 - Candidate v4"", overlay=true, max_labels_count=50) ||  || //==================================================== || // Layer 1 only"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v5.pine","smc_layer1_candidate_v5.pine","2026-04-05 01:17:04","1944","56","A2B481E18F17567DA47B60BFCB795F2692EE1B7F","//@version=6 || indicator(""SMC Layer 1 - Candidate v5"", overlay=true, max_labels_count=50) ||  || var bool candidate_active = false || var int candBar = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v6.pine","smc_layer1_candidate_v6.pine","2026-04-05 01:22:09","2161","68","5FD5E1EF4CB521059CB9B2F8CCB17EA57CBD6869","//@version=6 || indicator(""SMC Layer 1 - Candidate v6"", overlay=true, max_labels_count=50) ||  || var bool candidate_active = false || var int candidate_bar = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v7.pine","smc_layer1_candidate_v7.pine","2026-04-05 01:24:42","2307","77","B2086CEB4288D69C44E660C3A12BF8135447CF48","//@version=6 || indicator(""SMC Layer 1 - Candidate v7"", overlay=true, max_labels_count=50) ||  || var bool sweep_active = false || var int sweepBar = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_candidate_v9.pine","smc_layer1_candidate_v9.pine","2026-04-05 01:54:24","3530","99","01B49B9E9165DEDCFD3E5DC2F30F92B206F6C840","//@version=6 || indicator(""SMC Layer 1 - Candidate v9"", overlay=true, max_labels_count=50) ||  || var bool sweep_active = false || var int sweepBar = na"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_reference__2026-04-08__21-38-54.pine","smc_layer1_canonical_rebuild_reference__2026-04-08__21-38-54.pine","2026-04-08 21:21:10","18376","416","6714C698F758E3848F40544BF0E3E8B54C8D7281","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v1"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_reference__2026-04-08__21-49-37.pine","smc_layer1_canonical_rebuild_reference__2026-04-08__21-49-37.pine","2026-04-08 21:40:20","21416","468","90051EE56E0F026DBBA601D9FFE01728944E5922","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v2"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_reference__2026-04-09__18-26-47.pine","smc_layer1_canonical_rebuild_reference__2026-04-09__18-26-47.pine","2026-04-09 18:03:00","22443","462","EDEA96E62CF43734A7454FEEA4DCB7BEF8347917","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v3"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v1.pine","smc_layer1_canonical_rebuild_v1.pine","2026-04-08 21:21:10","18376","416","6714C698F758E3848F40544BF0E3E8B54C8D7281","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v1"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v1__2026-04-08__21-17-12.pine","smc_layer1_canonical_rebuild_v1__2026-04-08__21-17-12.pine","2026-04-08 21:21:10","18376","416","6714C698F758E3848F40544BF0E3E8B54C8D7281","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v1"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v2.pine","smc_layer1_canonical_rebuild_v2.pine","2026-04-08 21:40:20","21416","468","90051EE56E0F026DBBA601D9FFE01728944E5922","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v2"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v2__2026-04-08__21-38-54.pine","smc_layer1_canonical_rebuild_v2__2026-04-08__21-38-54.pine","2026-04-08 21:40:20","21416","468","90051EE56E0F026DBBA601D9FFE01728944E5922","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v2"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v3.pine","smc_layer1_canonical_rebuild_v3.pine","2026-04-09 18:03:00","22443","462","EDEA96E62CF43734A7454FEEA4DCB7BEF8347917","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v3"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v3__validation_rebuild__2026-04-08__21-49-37.pine","smc_layer1_canonical_rebuild_v3__validation_rebuild__2026-04-08__21-49-37.pine","2026-04-09 18:03:00","22443","462","EDEA96E62CF43734A7454FEEA4DCB7BEF8347917","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v3"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__2026-04-09__18-26-47.pine","smc_layer1_canonical_rebuild_v4__2026-04-09__18-26-47.pine","2026-04-09 18:27:54","22886","468","4C23DCC4E97F5B45EA8CAF0F93BB20373746CF0F","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__before_validation_object_fix__2026-04-09__18-57-14.pine","smc_layer1_canonical_rebuild_v4__before_validation_object_fix__2026-04-09__18-57-14.pine","2026-04-09 18:27:54","22886","468","4C23DCC4E97F5B45EA8CAF0F93BB20373746CF0F","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__19-25-38.pine","smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__19-25-38.pine","2026-04-09 18:58:46","26318","517","2AD2BC71124EB6D3FE166674D812042345D3F413","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__19-27-17.pine","smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__19-27-17.pine","2026-04-09 18:58:46","26318","517","2AD2BC71124EB6D3FE166674D812042345D3F413","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__21-38-52.pine","smc_layer1_canonical_rebuild_v4__preserve__2026-04-09__21-38-52.pine","2026-04-09 18:58:46","26318","517","2AD2BC71124EB6D3FE166674D812042345D3F413","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_canonical_rebuild_v4__validation_object_fix__2026-04-09__18-57-14.pine","smc_layer1_canonical_rebuild_v4__validation_object_fix__2026-04-09__18-57-14.pine","2026-04-09 18:58:46","26318","517","2AD2BC71124EB6D3FE166674D812042345D3F413","//@version=6 || indicator(""SMC Layer 1 Canonical Rebuild v4"", overlay=true, max_labels_count=20, max_lines_count=20, max_boxes_count=10) ||  || // 1. INPUTS || liqLookback = input.int(20, ""Liquidity Lookback"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_scenario_switch_fix_v1.pine","smc_layer1_scenario_switch_fix_v1.pine","2026-04-08 20:31:24","23929","525","C48C3C593E7942F17663E6022EAF5B685F49E219","//@version=6 || indicator(""SMC Layer 1 - Scenario Switch Fix v1"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_scenario_switch_fix_v1__2026-04-08__20-29-53.pine","smc_layer1_scenario_switch_fix_v1__2026-04-08__20-29-53.pine","2026-04-08 20:31:24","23929","525","C48C3C593E7942F17663E6022EAF5B685F49E219","//@version=6 || indicator(""SMC Layer 1 - Scenario Switch Fix v1"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_scenario_switch_fix_v2.pine","smc_layer1_scenario_switch_fix_v2.pine","2026-04-08 20:58:50","23744","522","08922408BA60B935B9D044C91B6C7A3F480E32DA","//@version=6 || indicator(""SMC Layer 1 - Scenario Switch Fix v2"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_layer1_scenario_switch_fix_v2__2026-04-08__20-41-04.pine","smc_layer1_scenario_switch_fix_v2__2026-04-08__20-41-04.pine","2026-04-08 20:58:50","23744","522","08922408BA60B935B9D044C91B6C7A3F480E32DA","//@version=6 || indicator(""SMC Layer 1 - Scenario Switch Fix v2"", overlay=true, max_labels_count=50, max_lines_count=20, max_boxes_count=10) ||  || liqLookback = 20 || clusterLookback = 5"
"D:\SMC_PROJECT\01_PINE\archive\smc_sweep_candidate_proof_v1.pine","smc_sweep_candidate_proof_v1.pine","2026-04-09 19:25:59","955","27","662CB4C181C604BBEFDB8A8DC486FCC466BE48B2","//@version=6 || indicator(""SMC Sweep Candidate Proof v1"", overlay=true, max_labels_count=200) ||  || // 1. INPUTS || liqWindow = input.int(20, ""Liquidity Window"", minval=5)"
"D:\SMC_PROJECT\01_PINE\archive\smc_zen.pine","smc_zen.pine","2026-03-14 14:03:43","40534","881","663D929BF26E4B15B6D35740C1DDE569F0502FFE","//@version=6 || indicator(""SMC MTF | L1/L2/L3 Liquidity -> Sweep -> Imbalance -> Displacement -> Main OB | LAST ONLY"", overlay=true, max_boxes_count=500, max_labels_count=500, max_lines_count=500) ||  || //===================================== || // HELPERS"
"D:\SMC_PROJECT\01_PINE\archive\zecusdt_long_trade_visual.pine","zecusdt_long_trade_visual.pine","2026-03-25 20:27:27","5104","127","CD9061BCC21D4658E47FD673A163DB1C8C4BE4C6","//@version=6 || indicator(""ZECUSDT.P Long Trade Visualization | LAST ONLY"", overlay=true, max_boxes_count=10, max_lines_count=20, max_labels_count=10) ||  || //==================================================== || // FIXED TRADE LEVELS"
"D:\SMC_PROJECT\01_PINE\core\smc_core_detector_L0_completion_rule_reachable.pine","smc_core_detector_L0_completion_rule_reachable.pine","2026-05-02 16:35:38","71505","965","F41151CAC4B143CF1869B741D21251D97090B831","//@version=6 || indicator(""SMC Core Detector L0 Completion Rule Reachable"", overlay=true, max_labels_count=20, max_lines_count=20) ||  || // 1. INPUTS || pivotLen = input.int(3, ""Pivot Length"", minval=1)"
"D:\SMC_PROJECT\01_PINE\core\то что работает\2\smc_core_detector_L0_completion_rule_reachable.pine","smc_core_detector_L0_completion_rule_reachable.pine","2026-04-24 08:11:19","21859","491","8D8021E91DE2F1B28DE8EC18FED5948BDDD8E476","//@version=6 || indicator(""SMC Core Detector L0 Completion Rule Reachable"", overlay=true, max_labels_count=20, max_lines_count=20) ||  || // 1. INPUTS || pivotLen = input.int(3, ""Pivot Length"", minval=1)"
"D:\SMC_PROJECT\01_PINE\core\то что работает\3\smc_core_detector_L0_completion_rule_reachable.pine","smc_core_detector_L0_completion_rule_reachable.pine","2026-04-29 14:58:35","40066","581","ED03BD876F672231B7963E8A59F87EF81887EEB6","//@version=6 || indicator(""SMC Core Detector L0 Completion Rule Reachable"", overlay=true, max_labels_count=20, max_lines_count=20) ||  || // 1. INPUTS || pivotLen = input.int(3, ""Pivot Length"", minval=1)"
"D:\SMC_PROJECT\01_PINE\core\то что работает\smc_core_detector_L0_completion_rule_reachable.pine","smc_core_detector_L0_completion_rule_reachable.pine","2026-04-15 20:35:30","12180","282","E0E3A129100402496871044721B78FE499E4A20C","//@version=6 || indicator(""SMC Core Detector L0 Completion Rule Reachable"", overlay=true, max_labels_count=20, max_lines_count=20) ||  || // 1. INPUTS || pivotLen = input.int(3, ""Pivot Length"", minval=1)"
